5078	2	3536
5078	2	4217
5078	2	3507
5078	2	3886
5078	2	5483
5078	2	6680
5078	2	5149
5078	2	5451
5078	2	3242
5078	2	6422
5078	2	4597
5078	2	5131
5078	2	6753
5078	2	4296
5078	2	5868
5078	2	3001
5078	2	5735
5078	2	2910
5078	2	2791
5078	2	5314
5078	2	5484
5078	2	4103
5078	2	3308
5078	2	5444
5078	2	6346
5078	2	4323
5078	2	3094
5078	2	5507
5078	2	4470
5078	2	6748
5078	2	3391
5078	2	4422
5078	2	4043
5078	2	3470
5078	2	5408
5078	2	3765
5078	2	4472
5078	2	6657
5078	2	3469
5078	2	5506
5078	2	3578
5078	2	4771
5078	2	5235
5078	2	5083
5078	2	5212
5078	2	6785
5078	2	6344
5078	2	2890
5078	2	6032
5078	2	6327
5078	2	3521
5078	2	6239
5078	2	2883
5078	2	6561
5078	2	4964
5078	2	3717
5078	2	3614
5078	2	6399
5078	2	3155
3947	2	6279
3674	2	3674
3674	2	4822
6281	2	4457
5800	2	4586
5800	2	4511
5800	2	5078
5897	2	6339
5897	2	2671
3695	2	5078
4925	2	6376
6320	2	5078
5648	2	5078
4373	2	5078
6090	2	3767
6090	2	5078
3387	2	5178
5178	2	3387
4232	2	3163
3163	2	4232
3670	2	5078
3947	2	5316
3947	2	5078
3947	2	5091
3947	2	4763
4258	2	4525
4258	2	5223
4258	2	5078
4258	2	4822
6869	2	5078
3614	2	5078
4572	2	5078
4050	2	5078
4311	2	5078
4311	2	4311
6154	2	5078
2712	2	2914
2712	2	5078
2712	2	4398
4987	2	5078
4205	2	4752
6120	2	3650
6120	2	6120
6120	2	5078
3149	2	6537
6492	2	2886
6861	2	5078
2712	2	6327
4772	2	5091
4772	2	5078
3557	2	5848
4099	2	2977
6237	2	5078
4410	2	5078
4410	2	4335
3173	2	6306
3028	2	5684
5137	2	5078
6471	2	4808
6471	2	5078
5332	2	5078
3655	2	5078
6069	2	5078
3157	2	4017
3157	2	3157
3157	2	5078
2817	2	5091
3700	2	3840
3969	2	5078
5104	2	5091
5104	2	3435
5104	2	6229
5104	2	4016
5043	2	5078
3209	2	5078
5451	2	5078
4058	2	5078
5719	2	4734
4734	2	4734
4734	2	5699
4734	2	5719
4734	2	4951
4610	2	5078
4545	2	5064
6682	2	3461
6682	2	6130
6682	2	6117
4058	2	4457
6041	2	5078
6040	2	6040
6040	2	4065
6040	2	6784
6040	2	4651
6040	2	6322
6040	2	6595
6040	2	3114
5464	2	5091
4058	2	4974
4058	2	5091
6040	2	3063
6326	2	3894
2743	2	5078
3543	2	4271
4771	2	6130
6170	2	5078
6245	2	3137
6245	2	5091
6245	2	4822
4142	2	3835
6640	2	3723
3723	2	6640
4043	2	5078
6707	2	5078
2779	2	5086
5086	2	2779
4385	2	6857
3269	2	5078
5954	2	6033
6033	2	5954
3740	2	2783
3740	2	5078
3740	2	3740
5265	2	5078
6177	2	5078
4771	2	5078
4943	2	5078
4472	2	5078
4412	2	5078
3496	2	5078
3232	2	5802
3232	2	3548
6893	2	4822
5317	2	5078
4660	2	5078
3479	2	5078
3898	2	5078
6753	2	5078
3853	2	3853
5594	2	5091
3853	2	5078
5978	2	5078
5582	2	4451
3297	2	3297
3297	2	3841
3297	2	5598
3592	2	5078
4346	2	5078
6315	2	5091
6315	2	5078
6315	2	4971
5859	2	3476
5815	2	5078
6009	2	6230
6230	2	6009
4865	2	5078
4865	2	2822
4865	2	4595
3305	2	4400
3305	2	6070
3476	2	5735
3476	2	5859
4636	2	5078
6071	2	5078
3459	2	5078
4865	2	2977
5570	2	5078
6573	2	5735
6370	2	5078
3090	2	6263
3849	2	5078
4788	2	5991
4506	2	5078
5618	2	5078
6523	2	4845
6523	2	3543
3543	2	6523
3744	2	5078
6412	2	4383
4865	2	4865
3862	2	3957
6053	2	5078
6427	2	5078
3506	2	5078
5950	2	5078
5510	2	5078
5626	2	5078
3504	2	5078
5572	2	5078
2676	2	3693
6885	2	5078
3862	2	3862
5904	2	3552
5797	2	5157
5157	2	5797
6752	2	4681
3571	2	6881
3571	2	5078
4683	2	4044
6025	2	3726
6025	2	6182
6025	2	6046
6025	2	4074
3294	2	4639
5829	2	5568
5552	2	6319
2785	2	5078
6193	2	5091
3164	2	5078
2966	2	6857
6840	2	6686
4040	2	3733
5760	2	5078
5778	2	5078
3210	2	3210
5839	2	6582
5932	2	5078
3033	2	4443
3033	2	6392
3033	2	5977
3033	2	2805
3033	2	5532
3033	2	5078
3033	2	6252
6358	2	5091
2952	2	2771
2975	2	2681
2975	2	5201
5084	2	5078
4423	2	5078
5506	2	5078
3709	2	3601
6940	2	5078
5109	2	5078
4467	2	5078
6422	2	5078
6859	2	5078
5408	2	6441
5408	2	5078
3455	2	6780
4994	2	5078
6004	2	3272
5630	2	3258
3881	2	5931
3255	2	5078
4780	2	2798
2768	2	5243
5243	2	2768
5163	2	6835
6036	2	5078
6036	2	4822
3256	2	5766
3709	2	5720
3709	2	3068
5078	2	5281
4435	2	5078
5123	2	5180
5224	2	5139
3358	2	5078
5616	2	5078
6766	2	5078
6267	2	5078
4134	2	5873
3445	2	3119
6719	2	3435
6719	2	4178
6719	2	5078
5847	2	4174
3358	2	6424
4174	2	5847
5039	2	6339
6308	2	3451
3352	2	3364
3352	2	5078
4337	2	5915
4337	2	5930
5986	2	4650
4650	2	5986
5617	2	5078
6526	2	4551
6738	2	6355
4452	2	5078
6055	2	5078
4836	2	3191
6608	2	5078
6703	2	5931
3063	2	4491
3063	2	5579
3063	2	3063
3063	2	6167
3063	2	5851
3063	2	6040
3063	2	4645
3063	2	5930
3191	2	4836
3063	2	4303
3063	2	4360
6793	2	4114
6793	2	4600
4114	2	6793
5517	2	6145
4153	2	5862
4153	2	5907
4085	2	5078
3461	2	6682
3943	2	5078
3063	2	5078
6319	2	5552
4065	2	4822
4065	2	5406
6780	2	3455
4888	2	5078
5240	2	5574
5394	2	5091
5394	2	5078
4604	2	5566
3639	2	5078
4817	2	5802
5802	2	4817
5802	2	3232
3296	2	6453
3296	2	5078
4764	2	5078
4764	2	6582
4764	2	4822
6579	2	5078
6579	2	4664
6579	2	4822
4990	2	4990
4990	2	5078
3178	2	5078
3361	2	3361
6789	2	5644
4296	2	5078
4296	2	5091
6231	2	5415
5415	2	6231
4845	2	6523
4928	2	5078
2883	2	5078
5841	2	5078
4060	2	4635
3618	2	6130
6881	2	3571
5031	2	5119
5034	2	5078
5498	2	6673
5498	2	5627
5525	2	4107
5525	2	5745
5305	2	5305
5305	2	5078
4296	2	2824
4296	2	6238
4296	2	4065
4296	2	6928
4296	2	4296
5498	2	6066
2896	2	5078
6199	2	5078
6933	2	5078
3267	2	5091
6646	2	5078
4949	2	5091
6588	2	3927
6588	2	3830
6588	2	5078
6263	2	3708
6263	2	6768
6263	2	3090
6075	2	2848
3267	2	6718
4564	2	5078
5614	2	5078
4065	2	4008
4065	2	5562
4065	2	4443
4065	2	5994
4065	2	3000
4065	2	4872
4065	2	5301
4065	2	6040
4065	2	4065
5614	2	4974
4065	2	4296
6054	2	6117
4386	2	4822
5478	2	4446
6359	2	5078
6867	2	5078
5432	2	6272
5432	2	5078
3289	2	4042
3289	2	3689
3289	2	3289
3289	2	5576
3389	2	6698
5172	2	5078
6891	2	5078
5912	2	5658
5912	2	5493
5912	2	5091
5912	2	5078
5925	2	5078
5925	2	6544
4367	2	5078
3353	2	5078
4386	2	5078
4386	2	3649
5912	2	5303
5829	2	5078
6874	2	5078
3322	2	3801
6897	2	2721
6751	2	4398
2702	2	5091
3454	2	5078
3454	2	4822
4515	2	4763
4305	2	6647
4305	2	5562
4305	2	3180
4305	2	2944
6689	2	5091
6689	2	5078
4353	2	5078
6525	2	6546
6525	2	4599
4985	2	5139
2944	2	5078
2944	2	5119
2944	2	6565
2944	2	4305
5470	2	5078
5055	2	5740
4597	2	5078
3221	2	5078
5597	2	5078
4165	2	5156
6524	2	6524
6524	2	5078
6297	2	4678
6297	2	6297
4903	2	5078
5280	2	5078
5532	2	3033
5532	2	5078
3857	2	4951
2828	2	3634
3857	2	5078
4904	2	4211
4904	2	5078
4211	2	3002
4211	2	4303
4211	2	5078
4211	2	5923
4211	2	6020
4211	2	4904
5145	2	5078
3020	2	5078
4359	2	5078
3068	2	3709
5479	2	5479
5511	2	6936
5159	2	6161
6161	2	5159
5998	2	4221
5042	2	5078
2988	2	5078
5838	2	5838
5838	2	4303
5838	2	5078
4612	2	6842
4612	2	5078
5159	2	6675
4053	2	4053
5274	2	6109
5649	2	6360
4428	2	4974
4428	2	4808
3055	2	5078
2750	2	4822
4591	2	5078
3393	2	5078
5583	2	4753
3643	2	5078
5274	2	6533
5440	2	5078
5413	2	5500
3003	2	4578
2938	2	5078
6353	2	6509
5330	2	5078
3763	2	5078
2985	2	5078
4046	2	5078
6074	2	5156
6596	2	6222
6222	2	6596
3396	2	2786
4138	2	5078
4220	2	4194
4216	2	5078
4194	2	3531
4194	2	5340
4194	2	2956
4194	2	6857
4194	2	2771
4194	2	5711
4194	2	4220
5592	2	4578
3870	2	4019
6644	2	5078
2845	2	5078
6021	2	5078
4239	2	4358
3066	2	6654
6502	2	5078
5372	2	5091
6457	2	5078
3764	2	5078
4759	2	5078
5933	2	5078
3949	2	4679
3905	2	3905
5507	2	5078
3671	2	2812
3671	2	5078
5164	2	5078
5164	2	6352
2730	2	5078
6143	2	5078
3620	2	5078
3271	2	4614
4614	2	3271
5480	2	2956
6249	2	5078
6296	2	4303
2822	2	2834
2822	2	4865
4254	2	5078
3974	2	5078
3840	2	6686
3840	2	3700
4295	2	5078
3705	2	5078
3443	2	5078
4575	2	4575
5974	2	5078
4199	2	5078
4449	2	5078
4173	2	6151
4600	2	6793
2695	2	5078
2695	2	3773
6557	2	3634
6557	2	5078
6557	2	6557
4158	2	5078
3023	2	3023
6373	2	5078
5313	2	5078
4326	2	4741
4752	2	4205
6151	2	4173
4348	2	5078
2799	2	5091
5627	2	5498
4952	2	5711
5111	2	3872
6362	2	3588
5677	2	5078
3469	2	5078
2724	2	5078
5160	2	5078
6126	2	4242
6701	2	5078
6756	2	3025
6513	2	5078
4143	2	5078
2926	2	6521
4052	2	5078
5050	2	5078
5050	2	4822
5311	2	5078
5311	2	4063
5110	2	5078
4824	2	4307
4824	2	5000
4880	2	5078
4239	2	4578
6756	2	3080
5100	2	5078
2756	2	6576
4189	2	5078
4649	2	5078
3735	2	3735
3932	2	5078
3914	2	4303
5005	2	4056
5005	2	3691
5005	2	5005
5534	2	5078
6756	2	5078
5534	2	5467
5788	2	4615
5788	2	5078
6641	2	5091
6641	2	5078
3184	2	2661
4335	2	6690
4335	2	4763
4335	2	4808
4335	2	4410
4335	2	5078
5788	2	5873
4185	2	4185
4989	2	5078
5453	2	5091
6530	2	5078
3382	2	3382
3737	2	5078
6516	2	4822
5734	2	5078
6821	2	4578
6821	2	5561
6821	2	5078
3835	2	4896
3835	2	5325
3835	2	4142
3835	2	6073
3204	2	3983
6615	2	5078
5688	2	5078
6799	2	5078
5942	2	3634
5942	2	5942
3231	2	5078
6264	2	2786
6900	2	5078
4527	2	5078
6521	2	2926
6521	2	2674
6521	2	2661
4284	2	4284
4284	2	5078
4284	2	2674
3313	2	5078
3313	2	4822
3365	2	5020
3365	2	3222
3365	2	5732
3365	2	4579
6148	2	5078
5017	2	5078
5168	2	5078
6221	2	4419
3347	2	3253
6720	2	5078
6927	2	5078
5518	2	4325
4325	2	5518
6521	2	5477
6521	2	4303
6521	2	5143
6521	2	5078
4419	2	6221
6754	2	5078
5706	2	2924
2924	2	5706
5930	2	3579
5930	2	3660
5930	2	2862
5930	2	4337
5930	2	4628
5930	2	5937
5930	2	5078
5930	2	4360
5930	2	4074
6272	2	5432
5930	2	3063
3924	2	4740
4809	2	5078
3540	2	5078
6941	2	5078
4250	2	4763
3581	2	3581
6116	2	5078
5935	2	5078
2671	2	5897
3136	2	5078
3801	2	3322
5196	2	5078
4284	2	6655
5930	2	3894
2801	2	5078
4555	2	4444
3052	2	5078
4819	2	4303
4811	2	5078
5166	2	5078
3158	2	5078
2683	2	5078
5581	2	5078
6745	2	3689
3689	2	6745
5368	2	5091
3689	2	3289
3689	2	2956
5928	2	5078
4123	2	6374
4123	2	5078
4411	2	2744
3610	2	5078
6538	2	4692
6538	2	4623
4623	2	6538
3884	2	5078
3689	2	6537
2931	2	3388
2725	2	6379
2725	2	6737
3712	2	6130
3786	2	5078
2815	2	5078
5351	2	2716
5251	2	4679
5251	2	4107
6124	2	5078
4516	2	3074
6866	2	5078
5845	2	5078
3712	2	6436
6746	2	5078
5473	2	6509
6295	2	4303
5165	2	5671
5671	2	5165
4098	2	5078
5566	2	4604
2673	2	5078
6559	2	5091
6559	2	4303
4133	2	3381
6106	2	2787
4133	2	6790
4938	2	5078
3586	2	5078
4331	2	5078
4331	2	3757
3757	2	4331
4510	2	5078
4966	2	5078
3510	2	5078
5850	2	5514
5850	2	4822
3594	2	3805
3594	2	6947
5312	2	5078
3594	2	5078
3934	2	5078
6814	2	5078
4684	2	5078
4590	2	5078
5041	2	6690
5041	2	5078
5041	2	4488
6209	2	3156
2737	2	2737
3586	2	6546
3491	2	6203
6842	2	4612
6790	2	4133
4071	2	5400
4384	2	4280
4280	2	4384
5702	2	5503
5702	2	5078
2803	2	5078
5908	2	3559
3559	2	5908
3038	2	5078
4034	2	2740
5786	2	4974
6446	2	5078
3810	2	5078
5020	2	5020
5020	2	5892
5020	2	3365
5020	2	3222
4409	2	3599
3190	2	3726
3190	2	5411
3190	2	4682
3190	2	6509
3609	2	4438
3578	2	5078
5746	2	5746
6446	2	5091
4245	2	5078
5400	2	4071
3109	2	5078
4831	2	4678
4825	2	5078
5386	2	6760
6760	2	5386
6605	2	3460
3708	2	6263
3128	2	5078
4171	2	3046
6014	2	5078
3046	2	4171
6676	2	4898
5064	2	4545
5064	2	5078
5486	2	5333
5486	2	3156
3156	2	5486
3156	2	6209
6583	2	4841
4841	2	6583
4841	2	3126
6006	2	3083
3642	2	6133
6842	2	6915
6842	2	4168
5872	2	2710
2878	2	5958
2878	2	5078
4687	2	4822
5931	2	3881
5931	2	6703
6259	2	6259
6259	2	5078
3292	2	5078
6327	2	4763
6327	2	3079
6327	2	2712
6327	2	6162
6327	2	5078
4128	2	4303
4172	2	5078
5237	2	5078
4654	2	5359
5359	2	3635
5359	2	5892
5359	2	2827
5872	2	5078
4532	2	5078
4961	2	3991
3991	2	4961
5205	2	5078
5099	2	5078
5099	2	4822
6899	2	4303
4663	2	5091
2977	2	3412
2977	2	4865
2977	2	2977
2977	2	5964
2977	2	4099
5359	2	5359
2977	2	3899
2977	2	5091
2661	2	6697
2661	2	3184
2661	2	6521
6763	2	5078
6000	2	5091
6000	2	4303
4746	2	5078
3991	2	5325
3991	2	6130
2977	2	5514
5359	2	4654
5359	2	6472
5975	2	5078
3593	2	3080
3593	2	4808
3593	2	5078
5575	2	4475
3899	2	2977
3899	2	5091
3899	2	5078
4582	2	5078
6879	2	5078
3373	2	5078
6654	2	4822
2668	2	5091
4404	2	6203
4404	2	3838
4404	2	6798
6181	2	5091
6181	2	5439
6181	2	4791
6181	2	4822
4542	2	6540
4542	2	6339
4542	2	4995
4917	2	2829
4711	2	6129
6654	2	3767
6654	2	4430
4324	2	4303
3392	2	4303
3664	2	5078
5186	2	4763
5186	2	5091
5186	2	5337
5186	2	2848
5186	2	2681
5186	2	5078
3235	2	5078
6654	2	5078
2774	2	3083
2774	2	4822
6566	2	4456
4456	2	6566
4162	2	4678
4162	2	4502
4162	2	6659
4162	2	5489
4162	2	5500
4162	2	6848
6654	2	3066
2774	2	5078
6586	2	6710
4711	2	4443
4991	2	5078
3534	2	5158
6552	2	5078
6853	2	5078
4027	2	4733
2793	2	5078
6475	2	5078
5203	2	5218
5203	2	5711
5203	2	5977
6805	2	5078
4777	2	3222
2789	2	6936
5548	2	6905
5548	2	3025
5548	2	5078
5548	2	6749
4871	2	5091
4871	2	5078
3434	2	5078
5574	2	3080
5574	2	5240
3534	2	6223
5876	2	5613
5613	2	4113
5613	2	5876
5544	2	5078
5544	2	4800
5544	2	4822
6337	2	3084
3084	2	6337
2942	2	5078
3603	2	5078
5489	2	5562
5489	2	6191
5489	2	4162
5574	2	5078
3083	2	2774
3083	2	3079
3083	2	5561
3083	2	5078
3083	2	6006
5887	2	5078
6046	2	6203
6046	2	2812
6046	2	6025
6046	2	3726
6046	2	5078
3083	2	4303
5574	2	5585
5574	2	3021
5574	2	4932
2710	2	5872
2710	2	5091
6101	2	5078
5947	2	5078
3016	2	2813
2813	2	3016
6711	2	5078
5011	2	5078
4514	2	5078
4079	2	3025
2710	2	5155
6601	2	5681
6601	2	4303
6601	2	5091
6601	2	3074
6601	2	5459
6601	2	6601
4213	2	4613
4613	2	4213
3785	2	5078
3460	2	6605
6155	2	5078
6601	2	5697
4711	2	4681
3341	2	3341
5977	2	5711
6631	2	5078
4909	2	4392
4383	2	2984
4383	2	5401
4383	2	6412
4383	2	5091
4383	2	5078
4383	2	4822
3374	2	6276
2912	2	6517
5977	2	4822
4853	2	5078
6686	2	6840
6686	2	4190
6686	2	2805
6686	2	6178
5977	2	3033
5977	2	5203
5977	2	3531
5977	2	5078
5977	2	5977
5977	2	6918
6686	2	3840
4190	2	4475
6710	2	6586
3760	2	5220
6936	2	6936
6936	2	4160
6936	2	2789
6936	2	6130
6936	2	3762
6936	2	5511
6936	2	5598
3668	2	3310
3668	2	5091
3668	2	5078
6582	2	4764
6582	2	6582
6582	2	3035
6582	2	5839
6582	2	5860
6582	2	4822
4377	2	5078
4314	2	6194
4314	2	4314
4314	2	6176
3879	2	3170
6936	2	4122
5863	2	5078
6729	2	4303
6729	2	4678
4475	2	3222
5500	2	5413
5500	2	3222
5500	2	4162
5500	2	2889
4589	2	6537
4589	2	2956
2787	2	6106
2787	2	5699
2787	2	2818
4392	2	3276
2848	2	6075
2848	2	5078
2848	2	5186
4730	2	5078
2842	2	2751
4241	2	5078
4796	2	5078
3516	2	5078
6729	2	5301
6729	2	6392
6729	2	3375
2848	2	6480
4392	2	4392
4392	2	4909
3421	2	4974
6835	2	5078
3253	2	3347
6234	2	3760
6234	2	6234
6234	2	3025
6234	2	2812
6234	2	5078
6234	2	3827
3622	2	3622
6739	2	5078
6835	2	5163
3272	2	6004
3378	2	3197
3716	2	6546
3716	2	3025
3716	2	5078
2664	2	5078
6031	2	5218
6031	2	4478
6031	2	5454
6031	2	3222
6031	2	6392
3378	2	5078
4475	2	6322
6835	2	3875
6835	2	3782
2751	2	4303
2751	2	2842
2751	2	4822
5639	2	5078
5457	2	3805
5457	2	3072
3805	2	5143
3805	2	3492
3805	2	5457
3805	2	5299
6835	2	3573
3805	2	3805
3805	2	5749
3805	2	3594
4921	2	5078
6219	2	5711
3526	2	6541
3526	2	5960
3526	2	5078
3526	2	2681
6835	2	4228
6835	2	6873
3805	2	6185
3760	2	5982
4475	2	5767
4475	2	4190
2771	2	4434
2771	2	2956
2771	2	4194
2771	2	4852
2771	2	2771
2771	2	5711
2771	2	2952
6681	2	5180
4714	2	5078
4644	2	5078
5546	2	5078
6560	2	3726
6195	2	5078
6845	2	3741
6845	2	4224
6845	2	5860
6845	2	6845
6845	2	5078
6845	2	4682
3818	2	4277
4277	2	3818
6656	2	5078
6794	2	5078
4977	2	5078
3953	2	6733
3760	2	2812
3760	2	5078
3760	2	6234
3760	2	5459
5425	2	6509
4269	2	4269
4269	2	6862
4269	2	5860
4269	2	4321
4269	2	5078
4277	2	5078
4401	2	5261
4446	2	5478
4446	2	3025
4446	2	5078
4400	2	3305
4400	2	4541
4400	2	4929
4400	2	2805
6223	2	3534
3953	2	5879
3953	2	5078
5261	2	4401
4025	2	4822
5008	2	5078
4049	2	5078
5512	2	6616
4718	2	2805
4718	2	4238
4477	2	5078
6708	2	5078
3918	2	6561
3918	2	4067
6561	2	5337
6561	2	5078
6561	2	3918
4443	2	6928
2957	2	3399
5907	2	5907
5907	2	5078
5907	2	4153
5907	2	4233
3197	2	3378
4915	2	5078
4915	2	4822
6926	2	6122
5094	2	5078
4475	2	5575
3399	2	2957
4475	2	4475
4443	2	4711
4443	2	6392
4103	2	5078
6162	2	6327
6162	2	5078
4681	2	6752
4681	2	4711
4438	2	3609
6357	2	6091
6357	2	5078
3659	2	2798
5325	2	3991
4443	2	6435
5325	2	5325
5325	2	6130
5325	2	3835
4033	2	5174
4812	2	4812
3717	2	5078
4443	2	4502
4443	2	3248
4443	2	3033
4443	2	5007
4443	2	4065
5325	2	5001
4190	2	2805
4190	2	6686
6182	2	5078
2920	2	5078
5015	2	5078
6045	2	6248
4679	2	3949
4679	2	5251
4273	2	4224
3321	2	5078
5302	2	5078
3751	2	5078
4517	2	4822
2972	2	5078
2972	2	6587
2972	2	3186
6387	2	2834
3875	2	3842
3875	2	3573
3875	2	4993
3875	2	5653
3875	2	6835
3875	2	3875
3875	2	5078
2690	2	6518
6589	2	5078
4321	2	5860
4321	2	4269
6119	2	6203
6119	2	2681
3765	2	5078
5465	2	5078
4375	2	5078
4094	2	5078
6052	2	5078
5426	2	3927
4268	2	5078
4417	2	6189
2862	2	2862
6189	2	4417
4474	2	5078
3838	2	4404
3375	2	2824
3375	2	3833
3375	2	6729
3375	2	6651
3375	2	5078
6749	2	5548
5384	2	5384
4321	2	4521
6541	2	3526
2862	2	5930
5176	2	5107
5194	2	6464
3883	2	4822
4398	2	6751
4398	2	2712
5585	2	5574
5585	2	5078
5585	2	3973
4496	2	5078
5940	2	5078
5382	2	3894
5382	2	5078
6769	2	4233
2847	2	5078
3517	2	4303
3517	2	4578
2783	2	3740
3275	2	5078
5747	2	3782
3719	2	4924
4924	2	4808
4924	2	3719
4228	2	4343
4228	2	6107
4048	2	5078
6329	2	3919
2798	2	3270
2798	2	4233
6464	2	5194
3666	2	5078
6486	2	5078
3513	2	5078
4803	2	4803
4803	2	5119
4803	2	5711
4834	2	5078
4667	2	5078
6113	2	5078
2798	2	4780
6638	2	5078
6087	2	3927
2921	2	5898
5898	2	2921
2720	2	5078
3698	2	5078
2697	2	5091
2697	2	5078
6733	2	3953
2798	2	3659
2798	2	6478
4815	2	5078
4228	2	6835
3919	2	6329
4207	2	3667
6857	2	6304
6857	2	4194
6857	2	6857
6857	2	3228
6857	2	5078
6857	2	4385
3388	2	2931
3388	2	5078
5681	2	6601
5751	2	4682
4732	2	3383
3383	2	4732
3435	2	4455
3435	2	5104
3435	2	6719
4201	2	2971
6547	2	5078
4024	2	5712
3170	2	6268
3170	2	3879
6268	2	3170
6857	2	2966
6872	2	5078
5354	2	5078
5697	2	6601
6842	2	5459
6915	2	6842
6878	2	3768
6878	2	5078
4550	2	6546
3464	2	3675
3675	2	3464
5259	2	4329
6305	2	5078
6169	2	5952
5278	2	5218
5662	2	5078
3169	2	5078
6290	2	5078
5714	2	6130
5717	2	5078
5717	2	4458
5717	2	6928
4478	2	6031
6918	2	5977
6501	2	5078
3220	2	5078
2835	2	5078
5278	2	5711
4911	2	5078
4334	2	5078
4457	2	4763
4457	2	4058
4457	2	5458
4457	2	6281
4457	2	4822
2792	2	5078
5375	2	3213
4126	2	4505
5289	2	4822
6062	2	5078
6417	2	5078
6280	2	5078
3826	2	4303
6463	2	5078
3651	2	5078
5709	2	5091
5088	2	5078
5782	2	5078
6360	2	5649
6360	2	6737
4753	2	5583
3317	2	5078
4129	2	5078
3667	2	4207
5556	2	4586
6606	2	6130
5393	2	5078
5027	2	2723
4740	2	3924
4740	2	3056
4740	2	4822
6047	2	5239
6047	2	5078
4800	2	6743
4800	2	5544
4800	2	5091
6606	2	3816
4800	2	2681
3582	2	5078
5520	2	2812
5520	2	5078
4680	2	6130
4470	2	5078
5444	2	5078
6229	2	4019
6229	2	5104
2700	2	5078
6606	2	4806
4800	2	5078
4228	2	5078
3119	2	4274
3119	2	5078
5459	2	3843
5459	2	6928
5459	2	5459
5459	2	5078
6419	2	2812
4074	2	5032
4074	2	6025
4074	2	5078
4074	2	5076
4074	2	5930
6922	2	5078
3500	2	5078
5493	2	6759
5493	2	5912
4755	2	5078
4755	2	3767
4233	2	5907
4233	2	2798
4233	2	6769
6176	2	4314
6765	2	3927
5459	2	6842
5459	2	6601
5459	2	2812
5459	2	6543
6909	2	5078
6909	2	6909
3588	2	6362
3588	2	4838
3588	2	5078
6376	2	4925
6213	2	5078
6864	2	6864
6864	2	5693
6864	2	5091
2672	2	5078
6864	2	4303
6864	2	3287
5693	2	6864
5693	2	5693
5693	2	5091
5693	2	4303
5693	2	5411
3280	2	5078
3280	2	5561
5459	2	5139
5459	2	3760
6864	2	5561
4898	2	6676
4898	2	3025
5454	2	6031
4838	2	3186
6649	2	5078
4378	2	5156
2876	2	5078
5776	2	4237
2849	2	5078
4698	2	5078
6185	2	3805
3874	2	5078
5605	2	5107
4838	2	3588
5605	2	5378
5684	2	3028
5836	2	5078
5301	2	6729
5301	2	6232
5301	2	4065
5301	2	4883
6182	2	6135
6182	2	3863
6182	2	3927
6182	2	6025
5605	2	4822
5767	2	3579
4838	2	5091
4655	2	5078
4502	2	4443
4502	2	6392
4502	2	4162
6246	2	5078
3077	2	5078
3908	2	5078
4639	2	3294
5073	2	5078
3074	2	3654
3074	2	2843
4838	2	3428
3074	2	4067
3074	2	4516
3074	2	6601
3654	2	3074
5777	2	4822
4032	2	5078
4032	2	3110
3262	2	5078
4849	2	5078
5193	2	4350
4350	2	5193
3074	2	5078
5767	2	4475
6453	2	5568
6453	2	3296
5865	2	6030
3463	2	4249
5119	2	2834
5119	2	4685
5119	2	4803
5119	2	5007
5119	2	2944
5119	2	4376
5119	2	5031
4195	2	2990
4756	2	3714
2990	2	4195
6396	2	6265
6265	2	6396
4635	2	4060
4635	2	4615
4635	2	5078
5723	2	6825
3850	2	5078
3573	2	6835
3573	2	3875
6207	2	6506
5916	2	4763
4360	2	4786
4756	2	4209
3690	2	5078
3119	2	3445
4064	2	3025
6135	2	5091
6135	2	5078
6135	2	6182
3257	2	6476
3915	2	5091
3915	2	5078
3915	2	5371
4235	2	5078
4209	2	4756
4390	2	5078
6174	2	5107
6174	2	4763
3605	2	6174
2740	2	4034
4225	2	5823
4225	2	5078
5531	2	5699
5590	2	5078
6355	2	6738
3847	2	5078
6174	2	3605
6842	2	3025
4360	2	3063
4360	2	3660
2805	2	6686
2805	2	3196
2805	2	5711
2805	2	4400
5637	2	5078
6535	2	5078
5120	2	3577
5120	2	5347
5964	2	3276
5964	2	2977
2805	2	3033
3080	2	6756
3080	2	3593
3080	2	5078
2786	2	4236
2786	2	3396
2786	2	5078
2786	2	6264
3871	2	5078
3856	2	5078
6350	2	5078
6453	2	3927
3080	2	5574
4360	2	3579
2805	2	4190
4424	2	5078
4360	2	4533
4360	2	6306
4360	2	5930
4360	2	3807
4360	2	3108
4360	2	5078
4360	2	4360
4360	2	5438
3814	2	5387
5387	2	3814
2805	2	4718
3788	2	5078
4632	2	4974
4632	2	5091
6122	2	3811
6122	2	6926
3176	2	4808
3176	2	5078
6888	2	4869
4178	2	5078
4178	2	6719
4121	2	5078
3146	2	4974
6031	2	6031
6133	2	3642
5147	2	3493
5958	2	5078
5828	2	5078
6736	2	5078
6657	2	5078
3246	2	4822
6597	2	6928
3714	2	4756
5743	2	5554
5554	2	3049
5554	2	5078
5554	2	5743
6321	2	5078
2821	2	5078
5430	2	5078
4787	2	4808
4518	2	4164
4164	2	4518
4263	2	4822
3629	2	4468
5112	2	3531
6495	2	5078
5958	2	2878
4525	2	4258
3150	2	5078
5466	2	5078
2761	2	5078
3646	2	5078
6850	2	5078
5824	2	5078
4155	2	5078
6364	2	5078
4524	2	5078
5698	2	5078
4543	2	6928
4044	2	4683
6495	2	4822
4330	2	4107
3354	2	5091
3956	2	4009
4852	2	2771
6851	2	6149
