13088 25
0:2120 0.010940 -0.011851 0.014857 -0.010257 -0.015249 0.003372 0.002403 0.003191 0.014957 0.019056 0.018771 0.009952 0.010540 -0.018852 0.018409 -0.006047 -0.007335 0.016598 -0.009860 -0.014791 0.011207 -0.016858 0.005565 0.007993 -0.017260 
0:1004 0.012380 -0.011437 0.008618 -0.001535 -0.009260 0.006307 -0.012522 0.000209 -0.006475 -0.003983 -0.006496 0.017944 0.001123 0.010184 0.018958 -0.005430 0.011461 0.002476 -0.002997 0.013282 -0.003443 0.008085 -0.012958 0.001069 -0.014319 
0:1104 0.018518 0.014122 0.016618 0.003055 -0.015183 0.000201 -0.002128 0.017254 -0.016272 0.010095 -0.007825 0.000367 0.018746 -0.000726 0.010430 0.011648 0.016558 0.005495 -0.004431 -0.015765 -0.004952 0.019110 -0.008846 -0.019995 -0.018784 
0:343 0.009649 0.017173 -0.014157 0.012655 -0.002407 -0.005542 -0.005811 0.009448 0.010349 -0.019342 0.018691 -0.011110 0.011114 -0.015780 0.015701 0.015658 -0.016735 -0.015789 -0.010245 0.012376 0.018104 -0.007165 -0.001166 0.005495 0.000693 
0:1092 -0.018818 -0.009507 0.018875 0.017010 0.004099 0.002935 0.010993 0.003554 0.016548 -0.010928 0.002101 0.018124 0.005247 -0.015851 0.011245 -0.006257 0.001413 -0.005860 -0.012726 -0.005754 0.004794 -0.012533 -0.001932 -0.019139 -0.005352 
0:2301 -0.016528 0.003706 0.000707 0.001318 -0.007582 -0.005370 -0.001711 -0.014261 0.015514 0.015669 0.006728 -0.007237 -0.007032 -0.017215 0.016789 -0.010193 0.009698 -0.016169 -0.004805 -0.010875 0.011243 -0.002786 0.004555 0.016252 -0.007284 
0:1227 -0.001527 -0.017531 -0.008931 0.003461 0.003774 0.003466 0.014374 -0.003512 -0.005501 -0.014269 -0.008949 -0.003151 -0.007198 0.003554 0.007921 -0.001681 -0.006348 0.000621 0.004611 -0.014821 -0.010019 -0.015866 0.011366 -0.004200 -0.002213 
0:851 0.008724 -0.019598 -0.003155 -0.006592 0.018025 0.012602 0.013952 -0.017919 0.009495 0.006019 -0.003322 -0.017305 -0.015390 0.005949 -0.016270 -0.013351 -0.005011 0.010995 -0.001487 0.005642 0.007393 -0.017431 0.001494 0.007132 -0.015910 
0:909 -0.004846 -0.010405 0.004667 -0.007991 -0.013131 0.015253 -0.001591 0.006810 -0.006509 0.017686 0.018413 -0.010679 0.008715 -0.012460 -0.001841 -0.001837 -0.018116 0.009680 0.001123 -0.009015 -0.017814 -0.007180 -0.013376 -0.005377 -0.000380 
0:485 -0.013728 -0.002154 0.008858 0.018364 0.010958 -0.001975 0.013466 -0.005123 0.016840 0.009904 0.003082 -0.010518 0.019424 0.004433 0.000038 0.019205 -0.011461 -0.012265 0.000296 -0.009499 0.005307 -0.007840 -0.007912 -0.014975 0.000425 
0:971 -0.001998 0.014288 0.003589 0.005160 -0.010783 -0.008208 -0.001660 0.016534 0.000821 -0.016670 0.016442 -0.008962 0.002899 -0.010894 0.018702 0.008861 0.005253 -0.010586 -0.000390 -0.010735 0.013591 0.007388 0.002254 -0.013822 -0.001804 
0:1669 0.017669 0.018858 -0.009103 -0.013441 0.012424 -0.015383 0.015229 0.013991 -0.007082 0.012554 0.015279 -0.005117 -0.007727 -0.000111 0.011677 -0.017700 0.016084 -0.001545 0.001898 -0.010816 -0.009950 0.012314 0.010789 -0.008503 -0.005559 
0:2158 0.003878 0.005810 0.013546 0.010747 -0.001134 0.015789 0.014197 0.001887 -0.009300 0.008841 0.000142 -0.016963 0.012183 0.017299 0.009066 -0.018272 -0.018016 -0.008614 0.003481 0.018506 0.002288 -0.006688 0.000204 -0.005625 0.002125 
0:876 -0.006928 -0.003227 -0.011317 -0.011511 0.019799 0.008025 -0.017368 0.010807 0.002133 0.006872 0.015442 -0.003395 0.008210 -0.005747 -0.014964 -0.013131 -0.016283 -0.007352 -0.011252 -0.005381 -0.006009 -0.000174 -0.010002 0.002309 0.003973 
0:1275 -0.019969 0.012379 -0.013162 -0.006609 0.013839 0.019368 -0.019160 0.004115 0.003251 -0.018672 -0.013681 -0.003690 -0.015484 -0.019693 0.003747 -0.003024 -0.017621 0.019800 -0.001391 0.015394 0.003916 -0.007253 0.003821 -0.019509 0.010676 
0:2234 0.011893 -0.009210 0.009318 0.002500 -0.011543 0.007743 -0.001719 0.014692 0.007655 -0.017116 -0.014707 -0.006359 -0.006816 0.016311 -0.008642 -0.010990 -0.018784 -0.000266 -0.011676 -0.016056 -0.018843 -0.017188 0.008888 -0.017209 -0.012182 
0:1536 0.016003 -0.002988 0.014645 -0.007972 -0.001998 -0.013591 0.010083 -0.015944 0.019441 0.018785 -0.017229 -0.008575 0.006056 -0.019130 0.019015 0.009287 -0.018289 0.014924 0.010438 -0.000252 -0.013569 -0.007858 0.009793 0.007943 0.013146 
0:955 -0.007163 0.000672 -0.007531 0.006154 0.015439 0.019520 0.012899 0.018628 0.012558 0.010700 0.011187 -0.002906 -0.006190 -0.016107 -0.019972 0.018204 -0.019290 0.001356 0.018564 0.009704 -0.006886 -0.016210 0.005840 -0.016512 -0.014412 
0:283 -0.012388 0.004050 0.012676 0.010720 0.016870 0.013820 -0.010964 0.014408 0.000618 0.015537 -0.017507 -0.008053 -0.013603 0.019669 -0.013168 -0.010714 0.019358 0.019870 -0.019703 -0.014382 0.015433 -0.009681 -0.005033 0.015225 -0.002017 
0:155 0.002276 0.008850 0.014377 -0.011291 -0.004581 0.018746 0.003992 -0.018488 0.015834 -0.000114 -0.018565 0.012651 -0.004009 0.009709 -0.007641 -0.015798 0.007304 0.011934 -0.015353 -0.002606 -0.005610 -0.002381 0.000599 -0.002794 -0.009876 
0:2502 0.006881 0.008358 -0.017059 -0.003044 -0.011376 0.019368 0.014111 0.013401 0.018791 -0.001737 -0.014313 0.013195 -0.001604 0.010178 0.007262 0.012340 -0.011746 -0.013361 0.009733 -0.014721 -0.015652 0.013421 0.017036 -0.017755 0.005683 
0:1 -0.016410 0.007924 -0.010853 0.018295 0.004552 -0.014900 0.003342 -0.017157 -0.008401 -0.019765 0.008150 -0.011432 -0.019065 -0.013799 -0.009456 -0.000196 0.019157 0.009989 -0.013526 -0.019170 0.002361 -0.014671 0.005698 0.006992 -0.004401 
0:1540 0.011126 0.015313 -0.015188 -0.002261 0.006661 0.008196 0.010724 0.013882 -0.001167 0.011086 0.002573 -0.000366 0.008434 0.018643 0.017491 -0.010793 -0.018532 0.016016 0.016561 -0.017619 0.001051 0.017024 -0.001444 0.016192 0.018261 
0:497 0.019742 -0.014380 -0.013500 -0.016097 0.015325 -0.007111 -0.004210 -0.005782 -0.006968 0.017500 -0.014669 0.006132 0.002595 -0.017060 -0.008983 -0.002895 0.001937 -0.016058 0.017544 0.005264 -0.003605 0.003016 0.017813 -0.011503 -0.013730 
0:104 0.009076 0.000645 0.017335 -0.011791 0.009580 0.000065 0.006297 -0.013613 -0.017490 -0.012551 0.003269 -0.004343 -0.004458 -0.019193 0.011475 0.013042 0.018137 -0.012278 0.006767 -0.013678 0.002553 -0.018973 0.010718 0.008239 -0.007420 
0:39 -0.017401 -0.017703 0.010053 0.019989 -0.016083 -0.005551 -0.003315 0.017294 -0.015801 0.003097 -0.016634 0.005745 0.010374 0.002595 0.019838 -0.009516 -0.013664 0.019909 0.016148 -0.011464 0.004482 0.015799 0.016338 -0.013258 -0.001604 
0:368 -0.000260 -0.007255 -0.014534 0.002808 -0.001502 -0.011742 -0.007080 -0.016604 0.002200 -0.019788 0.007285 -0.016196 -0.001291 0.017882 0.016698 -0.001926 0.014869 -0.009791 0.014798 0.014945 0.012242 -0.002561 -0.002729 0.002535 0.019358 
0:1661 -0.001137 -0.010343 -0.011150 -0.011088 -0.008275 -0.000999 0.002714 0.017283 -0.008510 -0.008652 0.016259 0.019409 0.019727 -0.002558 -0.004307 0.015669 -0.014949 0.014523 0.007466 0.014557 -0.010897 -0.001293 -0.016304 -0.001892 0.013293 
0:1703 -0.019691 0.010996 0.012379 -0.004870 -0.001425 0.007680 -0.012068 -0.013338 -0.000460 0.008862 -0.016790 -0.016776 0.011710 0.015256 -0.009570 -0.008513 -0.008365 0.001894 -0.016211 -0.009408 -0.009237 0.006638 0.006759 -0.000387 -0.005342 
0:1059 0.019215 -0.014468 -0.002363 0.015764 0.000295 0.004800 0.015884 -0.016036 -0.012669 -0.007609 -0.016072 -0.002154 0.013098 -0.004298 0.016306 0.007908 0.019684 0.008997 0.012303 -0.000490 -0.014316 0.001885 0.019993 -0.005799 0.000891 
0:1824 -0.011693 -0.014345 -0.007175 0.018749 -0.012958 0.008098 -0.004360 0.004255 0.012232 -0.007913 0.004881 -0.013580 0.004362 -0.006147 -0.018555 -0.007966 0.008268 -0.008444 -0.013704 0.003183 -0.012422 0.006549 -0.000918 -0.007277 0.000463 
0:461 0.011249 0.019145 0.007236 0.004872 0.003326 -0.008948 0.010335 0.009853 -0.005503 0.007918 -0.018019 0.013177 0.002250 0.016404 -0.011161 0.005440 0.004300 -0.001508 -0.006071 -0.004199 -0.018030 0.009781 -0.007676 -0.012394 -0.002601 
0:1719 0.011595 -0.005905 -0.013746 -0.005771 0.011035 -0.008893 -0.016637 0.004173 0.000855 0.008408 -0.002568 -0.004210 -0.005779 -0.014114 0.015264 -0.017523 0.011146 -0.008527 -0.010693 -0.007208 0.002241 -0.010030 -0.012965 0.015270 0.006573 
0:1868 -0.013175 0.019777 -0.010558 0.001803 -0.008141 -0.011700 0.013512 0.001509 0.015960 -0.017818 0.017056 0.006786 0.003108 0.013127 0.011875 -0.016319 0.004826 0.017051 0.001864 0.007417 0.002625 0.005659 0.010236 -0.007272 0.001679 
0:2427 0.000898 0.016318 0.013078 -0.002473 -0.019081 0.005510 -0.015477 -0.000698 -0.015154 0.008576 -0.019327 -0.017933 -0.006635 -0.019376 -0.015460 0.001097 0.007565 0.002704 0.003684 -0.011823 -0.019926 -0.017384 0.011159 0.013101 0.018091 
0:325 0.012777 0.004588 -0.014871 -0.008761 -0.004867 0.014042 0.014356 -0.012273 -0.002597 0.017479 0.019532 -0.006087 0.019468 -0.009965 0.006509 -0.003780 -0.007441 0.005613 -0.003420 0.007038 -0.012965 -0.002564 0.005104 0.016132 -0.018779 
0:221 -0.009703 0.003483 0.010149 -0.016878 0.004277 0.002930 -0.008199 0.007248 0.011474 0.017851 0.003783 0.019549 0.016076 0.015912 0.008663 -0.006511 -0.005476 -0.019118 0.017059 0.016542 -0.006132 -0.017127 -0.005209 -0.011020 0.014395 
0:1823 0.019371 0.018787 -0.015853 -0.019012 0.004692 -0.011023 0.018897 0.015789 -0.000656 0.014307 -0.008276 -0.001084 0.006166 0.004178 0.012461 0.019417 -0.018783 -0.016676 -0.011705 -0.006644 -0.009945 -0.013250 0.002525 -0.011099 -0.004122 
0:787 0.001501 0.004990 0.001974 0.004648 -0.006842 0.006644 0.008308 -0.010192 -0.013102 0.003499 -0.003789 -0.003392 -0.015922 0.015984 0.010239 0.002869 0.007548 -0.003392 0.015093 -0.007320 0.014428 0.000005 -0.013402 0.003264 -0.014689 
0:1848 0.005451 0.013079 -0.005184 -0.004870 0.011146 -0.001818 0.010210 -0.005942 -0.015035 0.015537 0.002196 -0.011130 0.004792 -0.016548 -0.013178 0.011652 -0.003592 0.010562 -0.001818 -0.012473 -0.003946 -0.004307 0.001415 0.003603 -0.005985 
0:1177 -0.014357 -0.003366 0.013004 0.019352 -0.004350 0.007001 0.012363 -0.009333 -0.003815 0.004211 0.014805 0.008398 0.005590 -0.011389 -0.007501 0.018622 -0.010244 -0.008940 0.008590 0.003857 0.015362 -0.001090 0.014613 -0.006073 0.016303 
0:441 0.019504 -0.000722 -0.014437 -0.010192 0.002375 0.018436 -0.013352 -0.013658 0.007718 0.006828 -0.007348 0.007646 0.006978 -0.014910 0.008941 -0.008270 -0.007199 0.006022 -0.005297 0.001945 0.008018 -0.012607 0.008852 0.009442 0.003507 
0:1273 0.003120 0.011937 0.005714 0.001690 0.003570 0.002799 0.005439 -0.011951 -0.002117 0.008091 -0.002525 0.003753 0.017065 0.003341 0.018499 0.013952 -0.007508 -0.010983 -0.019920 -0.003288 0.006104 -0.011993 -0.007796 0.015099 0.008456 
0:452 0.009521 -0.017556 0.006550 0.010099 0.014516 0.002791 0.006560 0.012554 0.006885 -0.006948 -0.005053 0.011435 -0.002227 -0.014090 -0.018435 -0.019651 -0.008260 0.002446 -0.007928 0.002363 -0.002350 0.012222 -0.005183 0.008302 -0.001572 
0:268 -0.007424 0.016051 -0.005754 -0.001703 0.002175 0.006461 -0.010719 0.017148 -0.010149 -0.006300 -0.011906 -0.015748 -0.004813 -0.000657 0.013977 -0.001401 -0.003482 0.018670 0.003451 0.016564 -0.017990 0.007219 0.018850 -0.008249 -0.012520 
1:5756 0.003151 0.004316 0.012552 0.015080 -0.002591 0.002167 0.006279 0.012164 -0.018866 0.009419 0.003794 -0.019937 -0.018420 0.003648 0.002246 -0.009073 -0.005129 -0.011183 -0.001311 -0.007894 -0.009980 0.000754 0.016024 0.015591 -0.000868 
1:4872 0.001414 -0.006766 -0.004131 -0.007402 -0.017027 -0.009467 -0.015159 0.007246 -0.005460 -0.004064 0.000241 -0.014924 0.010957 -0.017779 -0.007077 -0.010641 -0.007044 -0.017820 0.000395 0.006307 -0.001193 0.015035 -0.016296 0.011092 0.006246 
1:5259 -0.011422 -0.006937 -0.011109 0.010325 -0.019823 0.012869 0.019363 -0.018795 -0.010708 -0.007515 -0.009134 -0.004323 -0.018757 0.000213 0.012991 -0.012114 -0.001770 0.013594 -0.006111 -0.003688 -0.011559 0.019362 0.008643 0.019694 -0.019374 
1:4620 0.015987 -0.015013 -0.014980 0.001234 -0.007151 0.001687 -0.000822 0.010792 0.013692 0.000119 -0.005019 -0.002844 -0.004610 0.007541 0.002274 -0.010868 -0.004419 0.010173 -0.002747 -0.018190 0.003134 0.004544 0.001864 0.019079 0.004720 
0:2411 0.009027 0.017283 -0.011455 -0.016681 0.019842 -0.015647 -0.006123 0.001654 0.015158 -0.008526 0.002733 -0.002978 0.017354 -0.018110 -0.000245 -0.001355 -0.007686 -0.017950 0.000692 0.011925 -0.005760 -0.014647 -0.001329 0.006318 -0.015771 
0:674 0.010855 -0.018087 -0.016731 0.019034 -0.004404 0.011615 0.003355 -0.017283 -0.014874 0.012371 -0.007699 -0.011672 -0.002766 -0.010079 -0.014650 -0.007912 -0.014466 0.005528 -0.001464 0.013705 0.002831 -0.003019 -0.010758 -0.003100 -0.009250 
1:4534 0.002868 0.013345 -0.012039 0.018190 0.001472 0.001055 -0.006711 0.004194 0.012484 0.018382 0.000669 -0.009649 0.013787 -0.002281 -0.010464 -0.018529 0.003835 0.016812 -0.013014 -0.012911 0.007482 -0.002035 -0.001100 -0.018676 -0.009597 
1:3014 0.012616 0.005207 -0.002309 -0.018386 0.004394 -0.010547 0.017219 0.004497 -0.013243 -0.008292 -0.009117 0.005591 0.018289 -0.011909 0.010299 0.018449 -0.008529 0.012039 0.007166 0.012756 0.016601 -0.009317 -0.015631 -0.006690 -0.000171 
0:1331 0.001981 0.017226 -0.011919 -0.003227 -0.017743 -0.000189 -0.005921 0.016599 0.003959 0.003457 0.014875 0.007962 -0.014332 -0.011436 -0.017159 0.001295 -0.012998 0.001544 -0.004903 0.016087 -0.016119 -0.005995 0.007798 -0.006908 -0.010989 
0:1169 0.002610 0.018965 -0.005539 -0.017907 -0.003202 0.013944 0.009079 0.018411 -0.014484 0.015882 0.006000 0.016483 -0.003618 0.000659 0.000553 -0.001424 -0.014228 -0.019246 -0.015470 0.012353 -0.016123 -0.019019 -0.003287 -0.010179 -0.003327 
1:6760 0.001692 -0.014148 -0.004973 -0.010177 -0.006025 0.009518 0.003516 0.010884 -0.010733 -0.000843 0.014152 -0.018752 -0.006169 -0.011102 0.001773 0.011492 -0.010392 0.019760 -0.006067 0.019078 -0.000846 -0.008291 0.015087 -0.018451 0.012409 
1:3464 0.004580 0.019523 0.018134 -0.003238 -0.013826 0.014260 0.010763 0.013893 0.008158 -0.013447 0.018240 -0.006292 0.016042 0.011159 -0.017321 0.011779 -0.006662 0.001453 -0.008755 -0.015378 0.008363 -0.010196 0.004136 -0.000165 0.007407 
1:5043 -0.017650 -0.008290 -0.000073 0.004901 0.015296 -0.017798 -0.018001 -0.018192 0.007716 0.016094 -0.006716 -0.019713 0.015090 -0.001459 -0.002749 0.016651 -0.019359 -0.009037 0.019328 0.007297 0.016119 -0.001580 0.013984 0.012356 -0.003969 
1:4444 -0.019445 -0.004490 0.003876 -0.001265 0.005699 -0.011480 -0.013770 0.008167 0.000757 0.010505 0.010411 -0.019343 -0.006441 0.006339 0.017466 0.007161 -0.005341 0.014283 -0.018602 0.013635 0.008256 0.010416 0.018783 -0.000343 0.005702 
1:4617 0.004888 0.010519 0.010513 0.011891 0.004749 0.001940 0.018695 -0.019445 -0.012303 0.015416 -0.018549 -0.003068 0.007752 0.006415 -0.006891 -0.016734 0.004973 -0.016653 -0.004966 -0.004785 0.019126 0.016443 -0.009105 0.019448 -0.017935 
1:4481 -0.018435 -0.002758 0.017564 0.000665 -0.004409 0.007001 0.017884 -0.014228 0.015047 -0.011514 -0.002787 -0.001867 0.008188 0.014242 -0.006443 0.004558 -0.019674 0.019960 0.011631 -0.013193 -0.018197 -0.019696 0.013977 -0.013443 0.016923 
1:3510 -0.011138 0.001165 0.016701 -0.002516 0.012742 0.016618 0.001870 -0.007578 -0.007011 -0.017408 -0.004708 -0.012924 0.017920 -0.019808 0.018912 0.019195 -0.017073 -0.014161 -0.012306 -0.003182 0.015834 -0.003035 -0.002135 0.012380 -0.013835 
1:3846 -0.003863 0.009664 -0.002252 -0.003236 -0.011925 0.012992 0.009029 0.010408 0.002194 0.003334 -0.016568 -0.009891 -0.009998 0.002819 0.001948 0.008705 -0.010727 0.001839 0.008963 0.011016 -0.018904 0.006223 0.003219 -0.012946 -0.000536 
0:2625 0.013161 0.011337 -0.016182 0.014894 -0.013374 0.018108 -0.018753 0.009945 -0.004098 0.016893 0.014644 0.013923 -0.017590 -0.019872 -0.011179 0.007036 0.011472 -0.008567 -0.019062 -0.000401 0.004044 -0.009726 -0.018988 -0.018173 0.003495 
1:5918 -0.004313 0.000942 -0.013856 0.019287 -0.015399 -0.015082 -0.004618 0.013931 -0.011051 -0.015226 -0.007653 0.013862 0.001028 0.013319 0.010786 -0.017124 0.007753 -0.017110 0.009559 -0.015765 -0.001541 -0.017375 -0.011899 -0.014892 0.007844 
1:4640 0.017035 0.005982 -0.009174 0.014291 -0.011006 -0.001497 0.013553 -0.010291 0.007040 -0.008091 -0.015896 -0.007824 0.003367 0.003443 0.006487 -0.010197 0.016838 -0.015457 -0.007354 0.019193 -0.018830 0.008839 -0.005622 -0.019845 -0.002445 
1:2878 0.005938 -0.004075 -0.011053 -0.013866 0.001759 0.012150 0.015602 0.017672 0.013305 0.014373 0.014177 -0.012164 -0.018123 -0.009836 0.015330 -0.016744 -0.015969 0.017046 -0.002482 -0.013363 0.011079 0.007710 0.006116 0.017958 0.004716 
0:1765 0.005984 -0.015575 0.016293 -0.017591 0.008878 0.007847 0.007183 0.001179 -0.019578 -0.017376 0.016131 0.013412 -0.002896 0.009231 -0.000550 -0.003635 -0.017723 -0.016229 0.006618 -0.019223 0.012327 -0.014502 0.002892 -0.005912 0.002238 
0:150 0.016406 0.004769 -0.005027 0.015279 0.013686 0.007479 0.012450 -0.014501 -0.013616 -0.013784 -0.004172 0.011092 -0.010467 -0.012379 -0.001052 -0.010780 0.018055 -0.012133 0.000941 -0.007451 -0.008774 0.015589 0.016902 -0.010944 0.013433 
1:5789 -0.012561 -0.019085 0.010922 0.010782 0.014917 -0.001206 0.003910 -0.012520 -0.019798 -0.002129 -0.009613 0.004445 -0.014044 -0.013852 0.005569 0.006125 0.011579 -0.006346 -0.007388 -0.000683 0.005507 -0.012284 0.012714 0.001222 0.010027 
1:6013 -0.008565 0.017504 -0.008890 -0.002461 0.000024 -0.013970 -0.002607 0.015236 -0.014613 0.018161 -0.001673 -0.017718 -0.018104 0.012683 0.006272 -0.011983 -0.001315 0.014333 -0.015200 -0.011695 -0.011619 0.001191 -0.015693 0.017691 0.016253 
0:2407 -0.017952 -0.018597 -0.012022 0.014631 -0.010663 -0.005520 0.004813 -0.003835 0.002569 0.010427 -0.009367 -0.000510 0.015123 -0.003768 0.011447 -0.012158 -0.012189 -0.001073 -0.010469 0.016406 -0.013412 -0.005501 0.011515 0.002983 0.009736 
1:6219 -0.013057 0.000193 0.016485 -0.019411 -0.002707 -0.002770 0.010558 -0.006178 0.007921 -0.015301 0.003040 -0.007909 0.012933 -0.008762 -0.005490 0.017854 -0.015620 0.019676 0.007315 -0.018738 -0.006475 -0.004891 0.001566 -0.009336 -0.006466 
0:2201 0.014556 0.009440 0.016823 0.019229 -0.016406 0.008829 -0.017168 -0.016715 0.003270 0.006252 0.015802 0.006035 0.018961 -0.003976 0.004771 -0.018032 0.011178 -0.016649 -0.015120 0.005017 0.014485 0.009198 -0.003490 0.012790 0.004710 
0:607 0.011569 -0.016153 0.014528 0.004730 -0.016147 0.017271 -0.008627 -0.011281 -0.010546 -0.016521 0.005580 -0.009076 -0.007103 0.002141 0.013012 -0.011809 -0.000449 -0.018628 0.001603 -0.001231 0.004238 -0.013278 -0.013668 -0.008715 -0.011836 
0:1263 -0.000481 -0.003756 -0.009269 -0.001114 0.019468 -0.016310 0.019839 -0.009030 0.017772 -0.001601 0.011134 -0.003658 -0.011880 0.010581 -0.011513 -0.003547 0.000899 0.018346 -0.009234 0.017826 -0.004465 -0.017672 0.000415 0.002415 0.001014 
0:2066 -0.002293 -0.006244 0.009375 0.014309 0.001004 -0.009004 0.009112 0.015449 0.004405 -0.004329 -0.000404 0.006098 -0.019459 0.019672 -0.012982 -0.007104 -0.013951 -0.007832 0.003569 0.017123 -0.015495 -0.010047 -0.007465 0.008380 -0.016158 
1:3787 -0.007016 -0.002920 -0.009603 0.017328 -0.013174 -0.012196 -0.003785 0.015964 0.003994 -0.000585 -0.014179 -0.004000 -0.016146 0.004362 -0.014066 -0.002450 0.012507 -0.016448 -0.018002 -0.014923 -0.016955 -0.018244 -0.009963 -0.017623 0.014410 
0:2562 0.008097 0.009307 -0.000378 -0.010789 0.019645 0.016560 0.019202 -0.007825 -0.012937 0.010884 -0.018000 0.012020 -0.010636 -0.009206 -0.018521 0.004339 0.019128 0.011941 0.004655 -0.005862 0.003976 -0.018310 -0.010941 0.002108 0.001640 
1:3184 -0.006306 -0.001257 0.014395 -0.004457 0.013852 0.012684 -0.011710 0.006242 -0.001903 0.015790 0.014577 -0.016746 -0.004069 0.007213 0.009292 0.002027 0.001630 -0.017659 -0.019177 0.018933 0.007639 0.014496 0.014399 0.007460 0.008562 
1:6681 -0.017990 -0.005636 -0.001059 -0.019353 -0.013332 -0.007843 0.010092 -0.002382 -0.000849 0.010888 0.008554 0.013022 -0.018792 0.006252 0.005689 0.016196 -0.015180 -0.014398 0.002690 0.017002 -0.002715 -0.012890 0.008708 0.008695 0.018639 
1:2693 -0.001048 0.011220 0.002891 -0.011754 -0.004759 0.008174 0.002557 -0.005109 -0.007811 0.003255 -0.005699 -0.019652 0.006598 0.000715 -0.013171 0.016427 -0.015338 -0.002531 -0.016809 -0.012157 -0.013193 -0.001329 -0.001699 0.019008 0.012390 
1:4305 0.016562 -0.007912 -0.017643 -0.006267 -0.004675 -0.006261 0.001579 -0.009565 -0.009419 0.014171 -0.004754 -0.006395 -0.010282 -0.015068 0.018828 0.003499 -0.014534 0.019153 -0.012191 -0.013978 -0.004879 -0.007538 -0.006701 0.008784 0.018965 
1:3433 0.014626 0.019571 0.016633 -0.017739 0.011063 0.001610 0.007311 -0.017885 0.005909 -0.017403 0.019437 -0.001387 0.019498 0.014343 -0.004012 0.014645 -0.003709 0.017641 -0.010144 0.009758 -0.006114 -0.002208 0.013076 -0.017995 -0.001532 
1:6326 -0.019067 0.008445 0.010972 0.005019 -0.002502 -0.012014 0.016636 -0.008510 0.016148 -0.013288 -0.010824 0.008310 0.012266 0.009279 -0.010330 -0.002278 -0.008336 0.019012 -0.001712 -0.016071 -0.009312 0.012675 -0.013901 -0.007899 -0.018599 
0:1478 -0.000827 -0.008947 -0.003182 -0.004173 0.012122 -0.012317 -0.009341 -0.011153 -0.003903 0.010054 -0.018754 -0.009911 0.006099 0.005591 -0.000619 -0.017925 -0.008762 0.019907 -0.007662 0.018374 -0.001002 -0.006558 0.010013 0.018604 -0.004361 
1:5208 -0.003682 -0.014577 -0.008341 -0.007917 -0.014963 -0.008871 -0.009174 0.012999 0.015176 0.001754 0.013589 -0.000139 -0.006671 -0.016760 0.017761 0.006137 0.005899 0.017401 0.003788 0.008836 0.013040 0.009502 0.008164 -0.016446 -0.009123 
1:6229 0.005513 0.007968 0.009106 -0.018220 0.003673 -0.017754 0.007399 -0.014617 0.004306 -0.006735 -0.012584 -0.017982 0.008308 0.000438 -0.007651 -0.010499 0.005002 0.000465 0.009533 -0.011448 0.019051 -0.017521 0.010235 0.011935 0.008808 
1:3799 0.001523 0.002763 0.016745 -0.019272 0.007418 -0.010116 -0.007342 -0.009346 -0.016187 0.006148 -0.005470 -0.009625 0.001190 -0.015869 0.016632 0.018725 -0.008121 -0.009130 -0.008334 0.005672 -0.004883 0.011862 0.003996 0.010960 0.011670 
0:932 -0.003126 0.000933 0.015536 0.010818 0.010737 -0.000351 -0.002944 0.001166 -0.004066 -0.007741 0.004000 0.000517 0.006888 0.009580 0.015228 -0.006703 -0.019442 0.011685 0.005187 0.002471 0.001297 -0.000082 0.006947 0.003210 0.016579 
1:5517 -0.009599 -0.001513 -0.000382 0.013671 -0.011578 0.004186 0.006094 -0.014063 0.012004 -0.011319 -0.011134 -0.001049 -0.003940 -0.013147 0.005458 -0.007233 -0.010025 0.003811 -0.015434 0.003766 0.018177 0.018922 -0.018870 0.011383 0.010873 
1:5166 0.003088 -0.019995 0.014309 0.001394 -0.016990 0.016886 -0.009458 -0.003574 0.018859 0.014634 0.011743 0.008508 -0.010622 0.018374 -0.009811 0.003284 -0.007795 -0.009171 -0.016703 0.012479 -0.003079 0.012166 -0.002027 0.017517 0.008593 
1:6317 0.005736 -0.017902 0.012237 -0.011698 0.003478 -0.003733 0.018926 0.013588 0.008923 -0.005149 0.019292 0.007594 0.004808 0.009772 0.014139 -0.007508 -0.016515 0.017524 0.012881 0.019289 -0.002869 0.016884 -0.015188 -0.004410 -0.017256 
1:5408 0.006538 -0.011850 0.017367 -0.009565 -0.003504 -0.002822 -0.004877 0.016345 -0.005802 0.012014 -0.007702 0.009060 0.006063 0.009672 -0.012595 -0.018527 -0.000752 -0.014350 0.013529 -0.005218 0.019273 0.005145 0.004349 0.018437 -0.009663 
0:396 -0.003751 0.011342 0.018127 -0.003712 -0.010364 0.014994 -0.008211 -0.013629 -0.005239 0.011527 0.006388 0.002431 -0.008212 0.018502 -0.000989 -0.009681 -0.016323 0.002262 -0.015766 -0.007922 -0.019035 -0.017560 -0.001014 0.019344 -0.007912 
0:2171 -0.018577 0.003040 0.018381 -0.012411 0.008079 0.001184 -0.005692 0.007519 0.017872 -0.000375 -0.008360 0.001456 -0.014164 0.003091 0.004925 -0.004632 0.011238 -0.019587 0.002440 -0.016475 0.015590 0.019508 -0.007087 0.000698 0.010587 
0:69 0.003574 0.014132 -0.011807 -0.015274 0.005490 0.015680 -0.011324 -0.013946 -0.018763 -0.016076 -0.003598 -0.018764 -0.010570 -0.006886 0.013893 -0.008724 -0.003914 -0.009807 -0.013825 -0.006025 -0.019556 -0.006016 0.018727 0.018592 0.007893 
