0:4 1:4360 2 1:d
0:321 1:5120 4 1:d
0:144 1:5078 6 1:d
0:1248 1:5078 54 1:d
0:188 1:5459 2 1:d
0:1756 1:6392 2 1:d
0:2613 1:2829 2 1:d
0:1679 1:6419 2 1:d
0:15 1:5091 2 1:d
0:2556 1:5874 3 1:d
0:1239 1:6401 2 1:d
0:86 1:5078 4 1:d
0:2343 1:5341 14 1:d
0:2380 1:3465 4 1:d
0:1101 1:5091 2 1:d
0:293 1:6709 2 1:d
0:1812 1:5134 5 1:d
0:1102 1:4711 2 1:d
0:1815 1:5078 12 1:d
0:844 1:5092 2 1:d
0:1668 1:6729 2 1:d
0:538 1:6047 2 1:d
0:1191 1:4682 2 1:d
0:2354 1:5078 4 1:d
0:228 1:6928 2 1:d
0:758 1:5078 3 1:d
0:908 1:3923 2 1:d
0:360 1:4170 2 1:d
0:1100 1:2818 2 1:d
0:5 1:3762 2 1:d
0:2195 1:5078 2 1:d
0:1384 1:5091 4 1:d
0:440 1:2747 2 1:d
0:1774 1:3033 2 1:d
0:360 1:4299 2 1:d
0:2119 1:6012 2 1:d
0:711 1:4822 5 1:d
0:129 1:4488 2 1:d
0:2554 1:4237 8 1:d
0:1478 1:5091 6 1:d
0:709 1:5078 4 1:d
0:2402 1:3421 2 1:d
0:571 1:4822 2 1:d
0:1363 1:3991 5 1:d
0:306 1:5078 36 1:d
0:1700 1:6659 2 1:d
0:16 1:4951 43 1:d
0:538 1:4656 2 1:d
0:484 1:5078 4 1:d
0:16 1:3429 2 1:d
0:2438 1:3025 2 1:d
0:2305 1:3803 2 1:d
0:544 1:5078 6 1:d
0:291 1:5091 11 1:d
0:1460 1:5078 12 1:d
0:306 1:5091 17 1:d
0:1780 1:4822 4 1:d
0:1124 1:5107 2 1:d
0:360 1:6288 2 1:d
0:2166 1:2710 2 1:d
0:360 1:4410 2 1:d
0:1276 1:5078 3 1:d
0:1661 1:5918 2 1:d
0:348 1:5078 4 1:d
0:1115 1:4096 3 1:d
0:551 1:3025 2 1:d
0:1186 1:5078 29 1:d
0:1852 1:5078 2 1:d
0:1881 1:3791 3 1:d
0:1713 1:5078 18 1:d
0:1832 1:5659 2 1:d
0:526 1:5091 2 1:d
0:1045 1:4540 4 1:d
0:2445 1:5078 2 1:d
0:1448 1:5091 4 1:d
0:1104 1:3431 2 1:d
0:2644 1:6091 2 1:d
0:363 1:2942 2 1:d
0:615 1:5078 39 1:d
0:606 1:3726 2 1:d
0:2027 1:2877 2 1:d
0:599 1:4113 4 1:d
0:2062 1:4071 3 1:d
0:1440 1:5378 5 1:d
0:1440 1:5078 42 1:d
0:2644 1:3668 2 1:d
0:892 1:4194 2 1:d
0:2278 1:3760 2 1:d
0:2303 1:5078 16 1:d
0:1339 1:5921 2 1:d
0:83 1:5078 4 1:d
0:2125 1:2798 2 1:d
0:2479 1:5078 10 1:d
0:286 1:5078 11 1:d
0:80 1:4065 8 1:d
0:463 1:5078 2 1:d
0:687 1:5858 2 1:d
0:234 1:4303 2 1:d
0:1388 1:5078 4 1:d
0:188 1:3531 2 1:d
0:1833 1:4578 2 1:d
0:360 1:6865 2 1:d
0:360 1:3880 2 1:d
0:244 1:4822 3 1:d
0:1679 1:6909 3 1:d
0:1125 1:5078 4 1:d
0:1382 1:5078 3 1:d
0:1935 1:3526 11 1:d
0:858 1:5584 3 1:d
0:360 1:6315 21 1:d
0:1436 1:6247 3 1:d
0:687 1:4017 2 1:d
0:1150 1:4822 2 1:d
0:385 1:5203 3 1:d
0:773 1:4537 2 1:d
0:711 1:4711 7 1:d
0:1190 1:6616 2 1:d
0:1960 1:5525 2 1:d
0:1424 1:3907 2 1:d
0:2451 1:4303 2 1:d
0:360 1:4099 2 1:d
0:1027 1:5078 3 1:d
0:483 1:3674 2 1:d
0:1581 1:6392 3 1:d
0:2561 1:3871 3 1:d
0:2274 1:5091 4 1:d
0:918 1:4458 5 1:d
0:2555 1:5078 7 1:d
0:21 1:5078 20 1:d
0:1679 1:4578 3 1:d
0:360 1:5529 88 1:d
0:538 1:6546 46 1:d
0:1169 1:5736 2 1:d
0:2193 1:6784 2 1:d
0:446 1:4755 2 1:d
0:1896 1:5091 2 1:d
0:573 1:2944 3 1:d
0:2554 1:2979 2 1:d
0:2534 1:5078 2 1:d
0:2056 1:5091 3 1:d
0:809 1:3805 2 1:d
0:325 1:5078 8 1:d
0:322 1:5078 8 1:d
0:1424 1:2915 8 1:d
0:295 1:5091 2 1:d
0:784 1:4432 2 1:d
0:360 1:4019 241 1:d
0:1605 1:4822 2 1:d
0:2048 1:5078 4 1:d
0:2554 1:6659 2 1:d
0:592 1:3878 2 1:d
0:1270 1:5078 3 1:d
0:1517 1:5197 4 1:d
0:360 1:3025 175 1:d
0:1386 1:5078 10 1:d
0:779 1:4303 2 1:d
0:296 1:4763 2 1:d
0:2133 1:4475 2 1:d
0:129 1:3282 2 1:d
0:1699 1:5078 7 1:d
0:589 1:5078 5 1:d
0:1205 1:6517 2 1:d
0:1455 1:5325 2 1:d
0:123 1:4864 2 1:d
0:1004 1:6509 2 1:d
0:1507 1:4284 2 1:d
0:430 1:5522 2 1:d
0:1440 1:4211 2 1:d
0:519 1:5091 7 1:d
0:2561 1:5091 5 1:d
0:37 1:5644 2 1:d
0:1286 1:2933 2 1:d
0:261 1:3927 2 1:d
0:623 1:3782 2 1:d
0:2515 1:5078 4 1:d
0:43 1:4114 3 1:d
0:1307 1:5091 4 1:d
0:2119 1:4303 6 1:d
0:926 1:4303 2 1:d
0:2606 1:5078 2 1:d
0:906 1:5078 3 1:d
0:373 1:3082 5 1:d
0:978 1:5078 25 1:d
0:1679 1:3749 2 1:d
0:2641 1:2723 2 1:d
0:2586 1:5078 2 1:d
0:2538 1:4306 2 1:d
0:641 1:3210 2 1:d
0:385 1:5162 2 1:d
0:1793 1:4089 3 1:d
0:538 1:2963 3 1:d
0:823 1:4586 2 1:d
0:17 1:4105 2 1:d
0:2554 1:2956 2 1:d
0:514 1:5078 8 1:d
0:2132 1:5078 4 1:d
0:1315 1:5078 3 1:d
0:302 1:4211 2 1:d
0:2497 1:3782 2 1:d
0:538 1:4946 2 1:d
0:2041 1:4822 2 1:d
0:915 1:6845 20 1:d
0:959 1:3463 4 1:d
0:2375 1:5078 8 1:d
0:646 1:5078 6 1:d
0:646 1:5091 10 1:d
0:360 1:4470 2 1:d
0:360 1:5050 3 1:d
0:914 1:5216 14 1:d
0:319 1:4982 5 1:d
0:1550 1:3805 5 1:d
0:542 1:5977 10 1:d
0:942 1:5078 5 1:d
0:360 1:5722 3 1:d
0:2260 1:3579 7 1:d
0:222 1:3956 2 1:d
0:164 1:4822 3 1:d
0:2119 1:2721 2 1:d
0:979 1:4332 3 1:d
0:183 1:6031 3 1:d
0:2414 1:6680 10 1:d
0:1984 1:4303 2 1:d
0:672 1:6546 2 1:d
0:2014 1:4457 2 1:d
0:538 1:4303 2 1:d
0:899 1:5078 11 1:d
0:2538 1:4190 2 1:d
0:1073 1:5410 2 1:d
0:1124 1:4544 2 1:d
0:1031 1:5078 10 1:d
0:425 1:3129 2 1:d
0:1312 1:3729 2 1:d
0:360 1:3080 2 1:d
0:914 1:5909 2 1:d
0:794 1:5078 2 1:d
0:658 1:4584 2 1:d
0:939 1:4065 2 1:d
0:505 1:5078 16 1:d
0:1124 1:4753 3 1:d
0:953 1:6789 3 1:d
0:973 1:5078 3 1:d
0:360 1:2712 2 1:d
0:726 1:4822 9 1:d
0:144 1:6638 2 1:d
0:1056 1:4376 2 1:d
0:1128 1:6425 2 1:d
0:2343 1:3276 2 1:d
0:1152 1:5078 2 1:d
0:837 1:5091 2 1:d
0:691 1:3575 3 1:d
0:459 1:4711 3 1:d
0:1274 1:6582 2 1:d
0:2196 1:6005 6 1:d
0:360 1:5586 3 1:d
0:1232 1:6509 2 1:d
0:2192 1:4488 3 1:d
0:360 1:3632 2 1:d
0:310 1:2812 10 1:d
0:1816 1:6680 4 1:d
0:2657 1:5078 4 1:d
0:2601 1:5078 6 1:d
0:1656 1:5562 3 1:d
0:360 1:6719 2 1:d
0:1342 1:5078 3 1:d
0:194 1:3633 2 1:d
0:1046 1:5078 30 1:d
0:853 1:5078 14 1:d
0:1525 1:6757 4 1:d
0:2062 1:3025 19 1:d
0:634 1:5078 4 1:d
0:0 1:5078 14 1:d
0:376 1:5220 2 1:d
0:920 1:2812 2 1:d
0:2161 1:5251 2 1:d
0:1101 1:4755 2 1:d
0:286 1:4818 2 1:d
0:2398 1:6686 2 1:d
0:2622 1:6378 2 1:d
0:372 1:4822 5 1:d
0:1689 1:6454 2 1:d
0:2518 1:6619 2 1:d
0:30 1:6147 4 1:d
0:2162 1:5078 5 1:d
0:361 1:6318 2 1:d
0:675 1:5078 2 1:d
0:360 1:6546 39 1:d
0:2536 1:4846 2 1:d
0:1424 1:3282 5 1:d
0:820 1:6117 2 1:d
0:529 1:5909 7 1:d
0:527 1:5795 2 1:d
0:893 1:3927 2 1:d
0:1180 1:4360 2 1:d
0:2640 1:2710 2 1:d
0:644 1:3383 2 1:d
0:1912 1:6302 2 1:d
0:360 1:3821 2 1:d
0:2193 1:3142 2 1:d
0:363 1:4822 6 1:d
0:538 1:6419 6 1:d
0:862 1:4578 4 1:d
0:1051 1:4742 2 1:d
0:2160 1:3704 2 1:d
0:1758 1:4992 2 1:d
0:1901 1:5091 2 1:d
0:2431 1:5078 14 1:d
0:2237 1:3267 2 1:d
0:1384 1:4578 2 1:d
0:360 1:4698 4 1:d
0:759 1:5078 23 1:d
0:2137 1:4602 2 1:d
0:360 1:4602 4 1:d
0:1374 1:6392 4 1:d
0:2007 1:4740 2 1:d
0:1892 1:3480 2 1:d
0:360 1:2801 2 1:d
0:352 1:3033 2 1:d
0:538 1:6203 14 1:d
0:2192 1:5078 8 1:d
0:279 1:5078 4 1:d
0:469 1:5078 2 1:d
0:2062 1:5144 2 1:d
0:920 1:3079 2 1:d
0:842 1:5091 6 1:d
0:1106 1:2805 2 1:d
0:1912 1:4733 2 1:d
0:2119 1:3002 2 1:d
0:1032 1:5548 3 1:d
0:1424 1:3025 5 1:d
0:162 1:4822 2 1:d
0:1758 1:3377 2 1:d
0:2323 1:4303 2 1:d
0:1867 1:4616 2 1:d
0:486 1:4383 2 1:d
0:2185 1:4824 7 1:d
0:2655 1:5078 2 1:d
0:2470 1:4063 2 1:d
0:914 1:6928 12 1:d
0:2401 1:4300 2 1:d
0:360 1:5109 10 1:d
0:991 1:5489 2 1:d
0:1887 1:2881 2 1:d
0:2555 1:5735 2 1:d
0:360 1:5550 2 1:d
0:2269 1:3150 2 1:d
0:2547 1:3948 2 1:d
0:542 1:5758 2 1:d
0:5 1:5873 3 1:d
0:198 1:5078 7 1:d
0:625 1:3927 2 1:d
0:2474 1:6408 2 1:d
0:2062 1:4224 2 1:d
0:2023 1:5091 2 1:d
0:1633 1:5091 4 1:d
0:2508 1:4822 4 1:d
0:2445 1:5781 2 1:d
0:1842 1:3698 3 1:d
0:882 1:4400 2 1:d
0:1004 1:5078 4 1:d
0:2622 1:3017 2 1:d
0:1016 1:3524 2 1:d
0:237 1:5078 7 1:d
0:2281 1:5078 4 1:d
0:1631 1:5378 2 1:d
0:2088 1:3498 8 1:d
0:863 1:4468 2 1:d
0:1906 1:2944 2 1:d
0:791 1:6723 3 1:d
0:2073 1:4780 2 1:d
0:1714 1:5911 2 1:d
0:10 1:4356 2 1:d
0:235 1:5078 7 1:d
0:991 1:5359 3 1:d
0:1482 1:4016 2 1:d
0:2401 1:4162 14 1:d
0:2073 1:5078 2 1:d
0:842 1:5078 56 1:d
0:1016 1:3103 2 1:d
0:1226 1:4817 2 1:d
0:2535 1:5170 2 1:d
0:711 1:5375 4 1:d
0:369 1:5699 6 1:d
0:522 1:4673 4 1:d
0:369 1:4734 7 1:d
0:215 1:5078 6 1:d
0:2538 1:5384 2 1:d
0:1424 1:2814 2 1:d
0:2240 1:5078 6 1:d
0:1722 1:3822 2 1:d
0:1805 1:2863 2 1:d
0:1185 1:6470 3 1:d
0:1473 1:5078 17 1:d
0:2061 1:2810 2 1:d
0:1589 1:5736 2 1:d
0:385 1:4194 2 1:d
0:360 1:3140 2 1:d
0:558 1:5078 2 1:d
0:2486 1:4731 2 1:d
0:665 1:5078 3 1:d
0:1124 1:4822 4 1:d
0:826 1:3910 2 1:d
0:1621 1:3025 2 1:d
0:168 1:5091 4 1:d
0:446 1:5091 2 1:d
0:2573 1:4457 2 1:d
0:1198 1:5078 2 1:d
0:2193 1:4914 2 1:d
0:538 1:6164 2 1:d
0:1695 1:5078 4 1:d
0:894 1:5078 34 1:d
0:361 1:4578 7 1:d
0:1726 1:3456 2 1:d
0:651 1:3648 3 1:d
0:166 1:4228 3 1:d
0:1047 1:5078 40 1:d
0:1024 1:5078 4 1:d
0:1443 1:5078 2 1:d
0:1204 1:5502 2 1:d
0:1192 1:5711 2 1:d
0:1815 1:3726 2 1:d
0:1186 1:4822 9 1:d
0:1558 1:2970 2 1:d
0:1485 1:4303 2 1:d
0:1336 1:5301 2 1:d
0:2358 1:5218 2 1:d
0:2607 1:5912 2 1:d
0:538 1:5265 2 1:d
0:1893 1:5078 25 1:d
0:617 1:4920 2 1:d
0:1767 1:6120 2 1:d
0:820 1:3460 2 1:d
0:309 1:5091 2 1:d
0:2259 1:2818 2 1:d
0:859 1:2807 2 1:d
0:2503 1:5078 2 1:d
0:545 1:5078 2 1:d
0:640 1:6814 2 1:d
0:188 1:5810 9 1:d
0:1441 1:3445 2 1:d
0:1765 1:3762 4 1:d
0:132 1:2771 2 1:d
0:1050 1:5078 2 1:d
0:782 1:4742 11 1:d
0:1367 1:4284 5 1:d
0:367 1:4284 2 1:d
0:360 1:6177 6 1:d
0:538 1:3799 2 1:d
0:2041 1:6654 6 1:d
0:2630 1:3726 2 1:d
0:2242 1:5078 14 1:d
0:1460 1:3339 2 1:d
0:730 1:6097 7 1:d
0:1230 1:2722 15 1:d
0:1424 1:4564 2 1:d
0:87 1:5912 2 1:d
0:360 1:5297 7 1:d
0:1234 1:4469 5 1:d
0:635 1:4896 2 1:d
0:271 1:4303 2 1:d
0:360 1:5623 3 1:d
0:1824 1:5078 2 1:d
0:2334 1:4183 2 1:d
0:2125 1:6466 2 1:d
0:2508 1:6659 12 1:d
0:1327 1:4343 14 1:d
0:538 1:2836 4 1:d
0:1424 1:6494 4 1:d
0:1708 1:5078 2 1:d
0:1441 1:4475 2 1:d
0:1036 1:4658 2 1:d
0:2062 1:5327 2 1:d
0:2049 1:4303 2 1:d
0:1282 1:5078 6 1:d
0:1933 1:5601 2 1:d
0:1808 1:5078 2 1:d
0:1382 1:3935 2 1:d
0:599 1:5613 7 1:d
0:360 1:6582 15 1:d
0:538 1:3052 3 1:d
0:538 1:4860 3 1:d
0:1016 1:5860 3 1:d
0:1227 1:5078 4 1:d
0:360 1:6939 2 1:d
0:2237 1:5078 9 1:d
0:2231 1:5078 7 1:d
0:2100 1:2805 5 1:d
0:1037 1:6167 3 1:d
0:367 1:6728 5 1:d
0:2496 1:3708 2 1:d
0:360 1:6146 3 1:d
0:2428 1:3782 6 1:d
0:2230 1:5091 2 1:d
0:1123 1:5078 5 1:d
0:1393 1:5078 8 1:d
0:2062 1:3475 2 1:d
0:2178 1:6651 9 1:d
0:273 1:4446 2 1:d
0:675 1:5085 2 1:d
0:1921 1:2781 2 1:d
0:825 1:5078 3 1:d
0:2062 1:2679 7 1:d
0:847 1:2956 16 1:d
0:1607 1:6488 2 1:d
0:792 1:6928 2 1:d
0:13 1:6001 2 1:d
0:449 1:5078 13 1:d
0:1774 1:5300 2 1:d
0:1424 1:4849 2 1:d
0:2651 1:4284 2 1:d
0:1639 1:2747 2 1:d
0:946 1:5162 6 1:d
0:1668 1:5907 3 1:d
0:1011 1:6651 2 1:d
0:662 1:5078 15 1:d
0:360 1:3262 15 1:d
0:462 1:2798 6 1:d
0:865 1:5078 2 1:d
0:239 1:3272 3 1:d
0:361 1:4822 2 1:d
0:854 1:5139 2 1:d
0:2522 1:5078 2 1:d
0:1907 1:3806 2 1:d
0:1557 1:5054 2 1:d
0:542 1:6677 2 1:d
0:2137 1:6757 10 1:d
0:647 1:6392 2 1:d
0:1653 1:5446 2 1:d
0:298 1:4303 6 1:d
0:1436 1:6297 2 1:d
0:1192 1:5119 2 1:d
0:914 1:5418 4 1:d
0:1016 1:5962 2 1:d
0:454 1:4731 2 1:d
0:1313 1:5078 13 1:d
0:951 1:5562 2 1:d
0:2017 1:4303 2 1:d
0:752 1:5078 2 1:d
0:1424 1:6860 3 1:d
0:528 1:6651 2 1:d
0:2400 1:3621 5 1:d
0:360 1:6030 87 1:d
0:2565 1:6314 2 1:d
0:1131 1:2812 2 1:d
0:538 1:3997 2 1:d
0:1115 1:3184 2 1:d
0:2554 1:2863 2 1:d
0:411 1:5078 8 1:d
0:1500 1:5078 3 1:d
0:2257 1:6561 3 1:d
0:11 1:5078 2 1:d
0:360 1:4211 3 1:d
0:18 1:5078 2 1:d
0:910 1:5078 2 1:d
0:1186 1:3726 2 1:d
0:195 1:5091 2 1:d
0:195 1:4303 2 1:d
0:1215 1:5030 3 1:d
0:2637 1:5078 34 1:d
0:1105 1:5078 6 1:d
0:395 1:3762 2 1:d
0:446 1:4822 3 1:d
0:1668 1:4303 2 1:d
0:349 1:5445 3 1:d
0:2506 1:6159 2 1:d
0:711 1:6729 3 1:d
0:334 1:5078 4 1:d
0:1479 1:5078 2 1:d
0:284 1:6662 2 1:d
0:1473 1:5584 2 1:d
0:1745 1:5078 3 1:d
0:2084 1:4469 2 1:d
0:542 1:5711 9 1:d
0:1018 1:5078 3 1:d
0:393 1:6893 2 1:d
0:1114 1:4822 14 1:d
0:1099 1:5078 43 1:d
0:538 1:3243 2 1:d
0:387 1:5078 6 1:d
0:538 1:5077 2 1:d
0:360 1:3844 2 1:d
0:664 1:4826 2 1:d
0:839 1:2812 6 1:d
0:1571 1:2681 2 1:d
0:1635 1:3713 2 1:d
0:1540 1:6315 2 1:d
0:2227 1:5091 2 1:d
0:1371 1:5078 2 1:d
0:360 1:5433 2 1:d
0:1409 1:5078 2 1:d
0:1935 1:5459 2 1:d
0:1758 1:4663 2 1:d
0:1367 1:3355 3 1:d
0:980 1:6577 2 1:d
0:80 1:5301 4 1:d
0:280 1:5690 2 1:d
0:1679 1:2681 24 1:d
0:2125 1:3635 2 1:d
0:2608 1:6616 2 1:d
0:188 1:5547 5 1:d
0:1035 1:5078 2 1:d
0:538 1:4733 2 1:d
0:1215 1:4502 2 1:d
0:711 1:5699 2 1:d
0:538 1:4932 5 1:d
0:538 1:4301 2 1:d
0:935 1:6199 15 1:d
0:179 1:6813 2 1:d
0:2359 1:5078 12 1:d
0:7 1:5078 3 1:d
0:838 1:5078 2 1:d
0:360 1:5219 3 1:d
0:1714 1:2842 2 1:d
0:1096 1:6750 2 1:d
0:932 1:3289 2 1:d
0:1065 1:3586 2 1:d
0:2554 1:4162 12 1:d
0:1310 1:4360 5 1:d
0:2623 1:2915 2 1:d
0:360 1:6203 2 1:d
0:2640 1:6339 2 1:d
0:1424 1:4839 4 1:d
0:2338 1:5457 5 1:d
0:711 1:4475 2 1:d
0:780 1:3674 3 1:d
0:2338 1:5078 4 1:d
0:875 1:5078 56 1:d
0:77 1:5078 4 1:d
0:808 1:3268 2 1:d
0:340 1:3102 4 1:d
0:2619 1:5078 4 1:d
0:631 1:3567 2 1:d
0:1761 1:2664 2 1:d
0:1021 1:5078 22 1:d
0:870 1:4042 2 1:d
0:1727 1:5078 17 1:d
0:627 1:3063 2 1:d
0:1424 1:3947 2 1:d
0:1598 1:5078 4 1:d
0:360 1:3710 64 1:d
0:354 1:6339 2 1:d
0:358 1:5078 2 1:d
0:1612 1:5078 8 1:d
0:2324 1:3577 2 1:d
0:2258 1:4602 4 1:d
0:987 1:5078 4 1:d
0:2339 1:5078 3 1:d
0:1996 1:4383 2 1:d
0:2640 1:6315 2 1:d
0:508 1:6392 2 1:d
0:360 1:3871 9 1:d
0:721 1:5745 5 1:d
0:988 1:5584 2 1:d
0:946 1:3531 3 1:d
0:2486 1:4329 2 1:d
0:37 1:5078 2 1:d
0:935 1:4822 2 1:d
0:2561 1:5544 2 1:d
0:1367 1:4822 9 1:d
0:2407 1:4657 2 1:d
0:2389 1:6521 5 1:d
0:1072 1:4570 2 1:d
0:1558 1:5459 2 1:d
0:1310 1:4336 2 1:d
0:2190 1:5078 4 1:d
0:420 1:6306 2 1:d
0:639 1:5078 2 1:d
0:2535 1:6565 13 1:d
0:1894 1:3303 2 1:d
0:182 1:5078 4 1:d
0:2608 1:4822 3 1:d
0:90 1:5078 4 1:d
0:301 1:5078 15 1:d
0:2322 1:5078 13 1:d
0:1208 1:5300 2 1:d
0:87 1:5078 10 1:d
0:2535 1:5119 4 1:d
0:2313 1:5078 6 1:d
0:935 1:5229 2 1:d
0:1826 1:5091 3 1:d
0:2359 1:2708 2 1:d
0:1737 1:3063 4 1:d
0:2270 1:2747 2 1:d
0:2237 1:6120 2 1:d
0:1704 1:6806 2 1:d
0:1424 1:5378 5 1:d
0:66 1:6928 2 1:d
0:1392 1:3047 2 1:d
0:1731 1:5078 2 1:d
0:2400 1:6822 2 1:d
0:1722 1:5078 2 1:d
0:2062 1:2864 3 1:d
0:1374 1:5078 4 1:d
0:1821 1:6928 2 1:d
0:2119 1:6816 2 1:d
0:213 1:4074 5 1:d
0:2008 1:6297 3 1:d
0:1042 1:5078 3 1:d
0:1424 1:3425 4 1:d
0:426 1:3572 3 1:d
0:450 1:4931 2 1:d
0:385 1:4678 3 1:d
0:150 1:3492 2 1:d
0:2445 1:4681 2 1:d
0:1615 1:5305 2 1:d
1:5078 1:3788 7 2:d
1:5078 1:4911 1 2:d
1:5078 1:4974 672 2:d
1:5078 1:5960 3 2:d
1:5078 1:5465 1 2:d
1:5078 1:5842 1 2:d
1:5078 1:4770 1 2:d
1:5078 1:5172 6 2:d
1:5078 1:6118 1 2:d
1:5078 1:2708 6 2:d
1:5078 1:3982 2 2:d
1:5078 1:3315 1 2:d
1:5078 1:5940 1 2:d
1:5078 1:5585 15 2:d
1:5078 1:3143 1 2:d
1:5078 1:3226 1 2:d
1:5078 1:5870 2 2:d
1:5078 1:4198 1 2:d
1:5078 1:6208 1 2:d
1:5078 1:2720 3 2:d
1:5078 1:5412 1 2:d
1:5078 1:3820 1 2:d
1:5078 1:2974 1 2:d
1:5078 1:2759 1 2:d
1:5078 1:4886 1 2:d
1:5078 1:6059 2 2:d
1:5078 1:3176 12 2:d
1:5078 1:3837 4 2:d
1:5078 1:6246 1 2:d
1:5078 1:6542 1 2:d
1:5078 1:5928 1 2:d
1:5078 1:6064 1 2:d
1:5078 1:4566 1 2:d
1:5078 1:5524 1 2:d
1:5078 1:6255 1 2:d
1:5078 1:3434 4 2:d
1:5078 1:4655 4 2:d
1:5078 1:5088 2 2:d
1:5078 1:4915 20 2:d
1:5078 1:3603 2 2:d
1:5078 1:3764 5 2:d
1:5078 1:3671 1 2:d
1:5078 1:2859 46 2:d
1:5078 1:5133 2 2:d
1:5078 1:4353 2 2:d
1:5078 1:3420 3 2:d
1:5078 1:4311 2 2:d
1:5078 1:4019 118 2:d
1:5078 1:4496 2 2:d
1:5078 1:6822 1 2:d
1:5078 1:4573 1 2:d
1:5078 1:4121 2 2:d
1:5078 1:2951 2 2:d
1:5078 1:6003 1 2:d
1:5078 1:5156 96 2:d
1:5078 1:6389 1 2:d
1:5078 1:6142 1 2:d
1:5078 1:3925 1 2:d
1:5078 1:6136 1 2:d
1:5078 1:5676 5 2:d
1:5078 1:5265 1 2:d
1:5078 1:3913 4 2:d
1:5078 1:6055 3 2:d
1:5078 1:3749 3 2:d
1:5078 1:5466 1 2:d
1:5078 1:6021 2 2:d
1:5078 1:5093 1 2:d
1:5078 1:4785 7 2:d
1:5078 1:5958 1 2:d
1:5078 1:3665 2 2:d
1:5078 1:4203 2 2:d
1:5078 1:3112 4 2:d
1:5078 1:6814 1 2:d
1:5078 1:3063 1 2:d
1:5078 1:3244 3 2:d
1:5078 1:4373 1 2:d
1:5078 1:4809 7 2:d
1:5078 1:5084 11 2:d
1:5078 1:5441 3 2:d
1:5078 1:3240 1 2:d
1:5078 1:6367 3 2:d
1:5078 1:5992 2 2:d
1:5078 1:2973 2 2:d
1:5078 1:2929 1 2:d
1:5078 1:3077 1 2:d
1:5078 1:3927 21 2:d
1:5078 1:4390 13 2:d
1:5078 1:2898 1 2:d
1:5078 1:4257 1 2:d
1:5078 1:6524 5 2:d
1:5078 1:5312 1 2:d
1:5078 1:4802 1 2:d
1:5078 1:3504 2 2:d
1:5078 1:4958 2 2:d
1:5078 1:3307 2 2:d
1:5078 1:3021 1 2:d
1:5078 1:3317 1 2:d
1:5078 1:2698 3 2:d
1:5078 1:6608 2 2:d
1:5078 1:6589 2 2:d
1:5078 1:4969 1 2:d
1:5078 1:3646 1 2:d
1:5078 1:4382 2 2:d
1:5078 1:4429 1 2:d
1:5078 1:5581 5 2:d
1:5078 1:5989 4 2:d
1:5078 1:2988 2 2:d
1:5078 1:3529 1 2:d
1:5078 1:6457 2 2:d
1:5078 1:4468 29 2:d
1:5078 1:4743 2 2:d
1:5078 1:3887 2 2:d
1:5078 1:4851 1 2:d
1:5078 1:3505 8 2:d
1:5078 1:6359 1 2:d
1:5078 1:3419 8 2:d
1:5078 1:6599 1 2:d
1:5078 1:3262 8 2:d
1:5078 1:6414 3 2:d
1:5078 1:4568 3 2:d
1:5078 1:5607 1 2:d
1:5078 1:5912 6 2:d
1:5078 1:6504 1 2:d
1:5078 1:3506 1 2:d
1:5078 1:4532 2 2:d
1:5078 1:3393 1 2:d
1:5078 1:5011 2 2:d
1:5078 1:4848 1 2:d
1:5078 1:3769 1 2:d
1:5078 1:5648 2 2:d
1:5078 1:4506 2 2:d
1:5078 1:3763 1 2:d
1:5078 1:5977 2 2:d
1:5078 1:3030 1 2:d
1:5078 1:3885 2 2:d
1:5078 1:5073 1 2:d
1:5078 1:6398 6 2:d
1:5078 1:2835 2 2:d
1:5078 1:5440 1 2:d
1:5078 1:5139 21 2:d
1:5078 1:5943 2 2:d
1:5078 1:4698 2 2:d
1:5078 1:4716 1 2:d
1:5078 1:2916 2 2:d
1:5078 1:5584 54 2:d
1:5078 1:6763 6 2:d
1:5078 1:6373 2 2:d
1:5078 1:3185 1 2:d
1:5078 1:5829 7 2:d
1:5078 1:3793 1 2:d
1:5078 1:2801 11 2:d
1:5078 1:3694 1 2:d
1:5078 1:6175 2 2:d
1:5078 1:6604 1 2:d
1:5078 1:4006 3 2:d
1:5078 1:6746 2 2:d
1:5078 1:6588 1 2:d
1:5078 1:6701 1 2:d
1:5078 1:3038 2 2:d
1:5078 1:2765 3 2:d
1:5078 1:5410 2 2:d
1:5078 1:5927 2 2:d
1:5078 1:4058 16 2:d
1:5078 1:3558 1 2:d
1:5078 1:6127 1 2:d
1:5078 1:6708 2 2:d
1:5078 1:4224 207 2:d
1:5078 1:4538 1 2:d
1:5078 1:5467 17 2:d
1:5078 1:4772 8 2:d
1:5078 1:4477 2 2:d
1:5078 1:4363 6 2:d
1:5078 1:5974 2 2:d
1:5078 1:6849 3 2:d
1:5078 1:4333 2 2:d
1:5078 1:6782 2 2:d
1:5078 1:3588 14 2:d
1:5078 1:5050 2 2:d
1:5078 1:6869 1 2:d
1:5078 1:3898 3 2:d
1:5078 1:5470 1 2:d
1:5078 1:2703 1 2:d
1:5078 1:5234 15 2:d
1:5078 1:4208 2 2:d
1:5078 1:5022 1 2:d
1:5078 1:4157 1 2:d
1:5078 1:2920 8 2:d
1:5078 1:2848 42 2:d
1:5078 1:4087 1 2:d
1:5078 1:4346 6 2:d
